Benchmark,Time,CPU,Iterations
B_destruct_subscription,13943615314187,101460736643,1
B_destruct_subscription,13943616087653,101461514265,1
B_destruct_subscription,13943616800923,101462221055,1
B_destruct_subscription,13943617541967,101462965209,1
B_destruct_subscription,13943618252677,101463674696,1
B_destruct_subscription,13943619117203,101464537673,1
B_destruct_subscription,13943619923705,101465344041,1
B_destruct_subscription,13943620932748,101466359311,1
B_destruct_subscription,13943621672950,101467098445,1
B_destruct_subscription,13943622456386,101467877982,1
B_destruct_subscription,13943623173949,101468595732,1
B_destruct_subscription,13943624020312,101469452407,1
B_destruct_subscription,13943624859285,101470280284,1
B_destruct_subscription,13943625537850,101470958024,1
B_destruct_subscription,13943626224932,101471658342,1
B_destruct_subscription,13943627112703,101472536308,1
B_destruct_subscription,13943627964291,101473385436,1
B_destruct_subscription,13943628668212,101474088614,1
B_destruct_subscription,13943629393599,101474815060,1
B_destruct_subscription,13943630190447,101475613412,1
B_destruct_subscription,13943631101486,101476522432,1
B_destruct_subscription,13943631928621,101477351674,1
B_destruct_subscription,13943632645665,101478064988,1
B_destruct_subscription,13943633444544,101478864133,1
B_destruct_subscription,13943634377937,101479801299,1
B_destruct_subscription,13943635314617,101480737910,1
C_subscribe_subscription,13943658447629,101502654923,1
C_subscribe_subscription,13943673906210,101518106714,1
C_subscribe_subscription,13943689483326,101533705880,1
C_subscribe_subscription,13943704331878,101548541170,1
C_subscribe_subscription,13943716403202,101560305407,1
C_subscribe_subscription,13943732243120,101576104686,1
C_subscribe_subscription,13943747735406,101591600284,1
C_subscribe_subscription,13943759252684,101603108026,1
C_subscribe_subscription,13943772305710,101616169335,1
C_subscribe_subscription,13943788664982,101632521047,1
C_subscribe_subscription,13943802743930,101646623686,1
C_subscribe_subscription,13943814013199,101657858973,1
C_subscribe_subscription,13943829675412,101673528811,1
C_subscribe_subscription,13943845791874,101689639551,1
C_subscribe_subscription,13943858104510,101701946627,1
C_subscribe_subscription,13943870855684,101714461563,1
C_subscribe_subscription,13943886089900,101729685191,1
C_subscribe_subscription,13943900835421,101744426932,1
C_subscribe_subscription,13943912088712,101755684634,1
C_subscribe_subscription,13943926173220,101769776010,1
C_subscribe_subscription,13943941307252,101784903124,1
C_subscribe_subscription,13943954753477,101798349384,1
C_subscribe_subscription,13943966060232,101809659538,1
C_subscribe_subscription,13943981342735,101824939307,1
C_subscribe_subscription,13943997449277,101840484366,1
C_subscribe_subscription,13944009539249,101852572024,1
C_subscribe_subscription,13944023397482,101866440265,1
C_subscribe_subscription,13944040680275,101883583789,1
C_subscribe_subscription,13944054155445,101897055653,1
C_subscribe_subscription,13944065743738,101908650370,1
C_subscribe_subscription,13944081081306,101923981565,1
C_subscribe_subscription,13944096609007,101939520340,1
C_subscribe_subscription,13944108591478,101951495280,1
C_subscribe_subscription,13944121855849,101964755514,1
C_subscribe_subscription,13944137279036,101980213149,1
C_subscribe_subscription,13944152066118,101994873394,1
C_subscribe_subscription,13944163398769,102006210305,1
C_subscribe_subscription,13944177896409,102020714490,1
C_subscribe_subscription,13944193466910,102036210581,1
C_subscribe_subscription,13944206447733,102049255121,1
C_subscribe_subscription,13944220226553,102063043691,1
C_subscribe_subscription,13944235827889,102078646028,1
C_subscribe_subscription,13944250641631,102093432226,1
C_subscribe_subscription,13944262199295,102104995076,1
C_subscribe_subscription,13944276193848,102118994205,1
C_subscribe_subscription,13944293300458,102136075415,1
C_subscribe_subscription,13944306231869,102149002286,1
C_subscribe_subscription,13944318235547,102161012197,1
C_subscribe_subscription,13944333305797,102176075811,1
C_subscribe_subscription,13944348727768,102191500471,1
D_unsubscribe_subscription,13944399378599,102239824864,1
D_unsubscribe_subscription,13944436887082,102277276605,1
D_unsubscribe_subscription,13944454943939,102295335824,1
D_unsubscribe_subscription,13944483647584,102323472847,1
D_unsubscribe_subscription,13944508156290,102348278301,1
D_unsubscribe_subscription,13944534057087,102372801972,1
D_unsubscribe_subscription,13944572786239,102406143224,1
D_unsubscribe_subscription,13944586228688,102422613594,1
D_unsubscribe_subscription,13944625416986,102461787601,1
D_unsubscribe_subscription,13944638366204,102474741428,1
D_unsubscribe_subscription,13944672724870,102509126837,1
D_unsubscribe_subscription,13944688933509,102525309849,1
D_unsubscribe_subscription,13944723728726,102560076873,1
D_unsubscribe_subscription,13944739896444,102576263726,1
D_unsubscribe_subscription,13944776335698,102612658798,1
D_unsubscribe_subscription,13944791248441,102627590529,1
D_unsubscribe_subscription,13944827823974,102664165646,1
D_unsubscribe_subscription,13944842532798,102678876396,1
D_unsubscribe_subscription,13944878110779,102714410630,1
D_unsubscribe_subscription,13944895552601,102731852715,1
D_unsubscribe_subscription,13944928583079,102764883837,1
D_unsubscribe_subscription,13944947070242,102783389431,1
D_unsubscribe_subscription,13944978665231,102814956323,1
D_unsubscribe_subscription,13944996762109,102833068492,1
D_unsubscribe_subscription,13945030636624,102866364028,1
D_unsubscribe_subscription,13945049307302,102885328006,1
D_unsubscribe_subscription,13945088312669,102918349720,1
D_unsubscribe_subscription,13945104187357,102937189382,1
D_unsubscribe_subscription,13945131397077,102964407516,1
D_unsubscribe_subscription,13945154678047,102987708219,1
D_unsubscribe_subscription,13945181710886,103014718146,1
D_unsubscribe_subscription,13945204391512,103037414759,1
D_unsubscribe_subscription,13945231205875,103064207750,1
D_unsubscribe_subscription,13945252508493,103085499395,1
D_unsubscribe_subscription,13945280661846,103113665288,1
D_unsubscribe_subscription,13945302243964,103135256451,1
D_unsubscribe_subscription,13945331044381,103164042779,1
D_unsubscribe_subscription,13945353173919,103186182129,1
D_unsubscribe_subscription,13945381608745,103214566760,1
D_unsubscribe_subscription,13945404148865,103236883062,1
D_unsubscribe_subscription,13945431427715,103264275945,1
D_unsubscribe_subscription,13945454211920,103287078684,1
