2020-08-09 20:41:23
Running ../release/bin/pubsub
Run on (2 X 1598.84 MHz CPU s)
CPU Caches:
  L1 Data 32K (x2)
  L1 Instruction 32K (x2)
  L2 Unified 256K (x2)
  L3 Unified 3072K (x2)
Load Average: 0.31, 0.62, 0.44
----------------------------------------------------------------------------
Benchmark                                  Time             CPU   Iterations
D_unsubscribe_subscription_stddev  372282229 ns    369357087 ns           50
E_update_subscription                   2.99 ns         2.97 ns    233705905
E_update_subscription                   2.93 ns         2.92 ns    233705905
E_update_subscription                   2.95 ns         2.95 ns    233705905
E_update_subscription                   2.99 ns         2.99 ns    233705905
E_update_subscription                   2.95 ns         2.95 ns    233705905
E_update_subscription                   2.94 ns         2.94 ns    233705905
E_update_subscription                   2.96 ns         2.96 ns    233705905
E_update_subscription                   2.93 ns         2.92 ns    233705905
E_update_subscription                   2.94 ns         2.94 ns    233705905
E_update_subscription                   2.95 ns         2.94 ns    233705905
E_update_subscription                   2.97 ns         2.97 ns    233705905
E_update_subscription                   2.94 ns         2.94 ns    233705905
E_update_subscription                   2.96 ns         2.96 ns    233705905
E_update_subscription                   3.00 ns         2.99 ns    233705905
E_update_subscription                   2.99 ns         2.99 ns    233705905
E_update_subscription                   2.96 ns         2.96 ns    233705905
E_update_subscription                   2.96 ns         2.96 ns    233705905
E_update_subscription                   2.93 ns         2.92 ns    233705905
E_update_subscription                   2.98 ns         2.98 ns    233705905
E_update_subscription                   2.96 ns         2.96 ns    233705905
E_update_subscription                   2.99 ns         2.99 ns    233705905
E_update_subscription                   2.94 ns         2.94 ns    233705905
E_update_subscription                   2.98 ns         2.97 ns    233705905
E_update_subscription                   3.02 ns         3.02 ns    233705905
E_update_subscription                   2.97 ns         2.97 ns    233705905
E_update_subscription                   2.96 ns         2.96 ns    233705905
E_update_subscription                   2.94 ns         2.93 ns    233705905
E_update_subscription                   2.98 ns         2.98 ns    233705905
E_update_subscription                   2.98 ns         2.97 ns    233705905
E_update_subscription                   2.98 ns         2.97 ns    233705905
E_update_subscription                   2.97 ns         2.96 ns    233705905
E_update_subscription                   3.01 ns         2.99 ns    233705905
E_update_subscription                   2.95 ns         2.95 ns    233705905
E_update_subscription                   2.96 ns         2.96 ns    233705905
E_update_subscription                   2.98 ns         2.97 ns    233705905
E_update_subscription                   2.95 ns         2.94 ns    233705905
E_update_subscription                   2.96 ns         2.95 ns    233705905
E_update_subscription                   2.93 ns         2.92 ns    233705905
E_update_subscription                   3.03 ns         3.02 ns    233705905
E_update_subscription                   2.97 ns         2.96 ns    233705905
E_update_subscription                   2.96 ns         2.95 ns    233705905
E_update_subscription                   2.99 ns         2.98 ns    233705905
E_update_subscription                   2.96 ns         2.95 ns    233705905
E_update_subscription                   3.00 ns         2.99 ns    233705905
E_update_subscription                   2.97 ns         2.96 ns    233705905
E_update_subscription                   2.96 ns         2.96 ns    233705905
E_update_subscription                   3.03 ns         3.02 ns    233705905
E_update_subscription                   3.00 ns         2.99 ns    233705905
E_update_subscription                   2.96 ns         2.95 ns    233705905
E_update_subscription                   3.00 ns         2.99 ns    233705905
E_update_subscription_mean              2.97 ns         2.96 ns           50
E_update_subscription_median            2.96 ns         2.96 ns           50
E_update_subscription_stddev           0.026 ns        0.025 ns           50
A_create_weak                         663656 ns       662706 ns         1047
A_create_weak                         667874 ns       666025 ns         1047
A_create_weak                         669324 ns       668541 ns         1047
A_create_weak                         667544 ns       666381 ns         1047
A_create_weak                         674536 ns       672790 ns         1047
A_create_weak                         673445 ns       672172 ns         1047
A_create_weak                         681074 ns       679343 ns         1047
A_create_weak                         677579 ns       676768 ns         1047
A_create_weak                         661351 ns       660469 ns         1047
A_create_weak                         662448 ns       661124 ns         1047
A_create_weak                         663884 ns       662961 ns         1047
A_create_weak                         665370 ns       663321 ns         1047
A_create_weak                         661561 ns       659152 ns         1047
A_create_weak                         663364 ns       662031 ns         1047
A_create_weak                         663080 ns       661117 ns         1047
A_create_weak                         669534 ns       668087 ns         1047
A_create_weak                         682149 ns       680157 ns         1047
A_create_weak                         755327 ns       753896 ns         1047
A_create_weak                         720458 ns       718165 ns         1047
A_create_weak                         860094 ns       857492 ns         1047
A_create_weak                         665920 ns       663104 ns         1047
A_create_weak                         662426 ns       660543 ns         1047
A_create_weak                         666463 ns       664156 ns         1047
A_create_weak                         682546 ns       679902 ns         1047
A_create_weak                         674597 ns       672434 ns         1047
A_create_weak                         680332 ns       677303 ns         1047
A_create_weak                         690041 ns       687453 ns         1047
A_create_weak                         676245 ns       671970 ns         1047
A_create_weak                         684705 ns       682225 ns         1047
A_create_weak                         664100 ns       661546 ns         1047
A_create_weak                         663323 ns       661881 ns         1047
A_create_weak                         663865 ns       661829 ns         1047
A_create_weak                         665584 ns       663882 ns         1047
A_create_weak                         658225 ns       657774 ns         1047
A_create_weak                         657903 ns       657132 ns         1047
A_create_weak                         656594 ns       655979 ns         1047
A_create_weak                         664032 ns       663562 ns         1047
A_create_weak                         671812 ns       670811 ns         1047
A_create_weak                         677080 ns       676179 ns         1047
A_create_weak                         663660 ns       662359 ns         1047
A_create_weak                         673411 ns       672458 ns         1047
A_create_weak                         707794 ns       706577 ns         1047
A_create_weak                         683303 ns       682867 ns         1047
A_create_weak                         665825 ns       664768 ns         1047
A_create_weak                         671745 ns       670799 ns         1047
A_create_weak                         666055 ns       665465 ns         1047
A_create_weak                         662677 ns       660934 ns         1047
A_create_weak                         664792 ns       663605 ns         1047
A_create_weak                         667896 ns       667481 ns         1047
A_create_weak                         665488 ns       664895 ns         1047
A_create_weak_mean                    676442 ns       674891 ns           50
A_create_weak_median                  667004 ns       665745 ns           50
A_create_weak_stddev                   31354 ns        31157 ns           50
B_destruct_weak                   14016223894827 ns   173881170822 ns            1
B_destruct_weak                   14016225149194 ns   173882207480 ns            1
B_destruct_weak                   14016226009651 ns   173883063463 ns            1
B_destruct_weak                   14016226809173 ns   173883863809 ns            1
B_destruct_weak                   14016227553688 ns   173884608240 ns            1
B_destruct_weak                   14016228246878 ns   173885300867 ns            1
B_destruct_weak                   14016229114980 ns   173886075376 ns            1
B_destruct_weak                   14016229776458 ns   173886830855 ns            1
B_destruct_weak                   14016230522654 ns   173887578456 ns            1
B_destruct_weak                   14016231290979 ns   173888349744 ns            1
B_destruct_weak                   14016232054166 ns   173889112361 ns            1
B_destruct_weak                   14016232865322 ns   173889921450 ns            1
B_destruct_weak                   14016233535035 ns   173890591202 ns            1
B_destruct_weak                   14016234216786 ns   173891271647 ns            1
B_destruct_weak                   14016235071855 ns   173892127731 ns            1
B_destruct_weak                   14016235852006 ns   173892906793 ns            1
B_destruct_weak                   14016236582453 ns   173893636390 ns            1
B_destruct_weak                   14016237328488 ns   173894385538 ns            1
B_destruct_weak                   14016238174997 ns   173895231543 ns            1
B_destruct_weak                   14016238933515 ns   173895987248 ns            1
B_destruct_weak                   14016239608052 ns   173896662019 ns            1
B_destruct_weak                   14016240341035 ns   173897400313 ns            1
B_destruct_weak                   14016241122009 ns   173898178332 ns            1
B_destruct_weak                   14016241964069 ns   173899018370 ns            1
B_destruct_weak                   14016242662135 ns   173899714329 ns            1
B_destruct_weak                   14016243406903 ns   173900461242 ns            1
B_destruct_weak                   14016244146349 ns   173901201726 ns            1
B_destruct_weak                   14016244994974 ns   173902053084 ns            1
B_destruct_weak                   14016245808858 ns   173902863400 ns            1
B_destruct_weak                   14016246643377 ns   173903696620 ns            1
B_destruct_weak                   14016247486878 ns   173904542798 ns            1
B_destruct_weak                   14016248392087 ns   173905445940 ns            1
B_destruct_weak                   14016249295038 ns   173906350535 ns            1
B_destruct_weak                   14016250233670 ns   173907287134 ns            1
B_destruct_weak                   14016251259378 ns   173908317444 ns            1
B_destruct_weak                   14016251855629 ns   173908911247 ns            1
B_destruct_weak                   14016252425721 ns   173909481146 ns            1
B_destruct_weak                   14016253131096 ns   173910188380 ns            1
B_destruct_weak                   14016253660379 ns   173910716601 ns            1
B_destruct_weak                   14016254238267 ns   173911295612 ns            1
B_destruct_weak                   14016254767608 ns   173911823765 ns            1
B_destruct_weak                   14016255294872 ns   173912350330 ns            1
B_destruct_weak                   14016255868687 ns   173912924889 ns            1
B_destruct_weak                   14016256395516 ns   173913450588 ns            1
B_destruct_weak                   14016257034909 ns   173914092288 ns            1
B_destruct_weak                   14016257565203 ns   173914621659 ns            1
B_destruct_weak                   14016258145479 ns   173915202949 ns            1
B_destruct_weak                   14016258675519 ns   173915731770 ns            1
B_destruct_weak                   14016259202882 ns   173916258358 ns            1
B_destruct_weak                   14016259789103 ns   173916845317 ns            1
B_destruct_weak_mean              14016242967976 ns   173900026184 ns           50
B_destruct_weak_median            14016243034519 ns   173900087785 ns           50
B_destruct_weak_stddev              10886223 ns     10874462 ns           50
C_subscribe_weak                  14016290585525 ns   173936812897 ns            1
C_subscribe_weak                  14016305901421 ns   173951810500 ns            1
C_subscribe_weak                  14016318860014 ns   173964884445 ns            1
C_subscribe_weak                  14016335046139 ns   173980949156 ns            1
C_subscribe_weak                  14016354995341 ns   173997506743 ns            1
C_subscribe_weak                  14016366513406 ns   174009029938 ns            1
C_subscribe_weak                  14016381911093 ns   174024432830 ns            1
C_subscribe_weak                  14016397670254 ns   174040150435 ns            1
C_subscribe_weak                  14016410276946 ns   174052796275 ns            1
C_subscribe_weak                  14016423383184 ns   174065903688 ns            1
C_subscribe_weak                  14016438778595 ns   174081281435 ns            1
C_subscribe_weak                  14016454308500 ns   174096824397 ns            1
C_subscribe_weak                  14016465746901 ns   174108261299 ns            1
C_subscribe_weak                  14016481208876 ns   174123491920 ns            1
C_subscribe_weak                  14016497539588 ns   174139635297 ns            1
C_subscribe_weak                  14016510237771 ns   174152326673 ns            1
C_subscribe_weak                  14016523446588 ns   174165543012 ns            1
C_subscribe_weak                  14016539330130 ns   174181425336 ns            1
C_subscribe_weak                  14016554332321 ns   174196424526 ns            1
C_subscribe_weak                  14016565922255 ns   174208014105 ns            1
C_subscribe_weak                  14016581336216 ns   174223430375 ns            1
C_subscribe_weak                  14016597414344 ns   174239506944 ns            1
C_subscribe_weak                  14016610056350 ns   174252151322 ns            1
C_subscribe_weak                  14016623328580 ns   174265424789 ns            1
C_subscribe_weak                  14016639603168 ns   174281690885 ns            1
C_subscribe_weak                  14016655360621 ns   174296753337 ns            1
C_subscribe_weak                  14016666988006 ns   174308380562 ns            1
C_subscribe_weak                  14016683116410 ns   174324377977 ns            1
C_subscribe_weak                  14016698926481 ns   174340181182 ns            1
C_subscribe_weak                  14016711302765 ns   174352566097 ns            1
C_subscribe_weak                  14016724948376 ns   174366214022 ns            1
C_subscribe_weak                  14016740615987 ns   174381876116 ns            1
C_subscribe_weak                  14016755260900 ns   174396496051 ns            1
C_subscribe_weak                  14016766773268 ns   174407992329 ns            1
C_subscribe_weak                  14016783142321 ns   174424121413 ns            1
C_subscribe_weak                  14016799026621 ns   174439997147 ns            1
C_subscribe_weak                  14016811446482 ns   174452403052 ns            1
C_subscribe_weak                  14016825542250 ns   174466506749 ns            1
C_subscribe_weak                  14016841315394 ns   174482276690 ns            1
C_subscribe_weak                  14016856413737 ns   174496653126 ns            1
C_subscribe_weak                  14016868284182 ns   174508527616 ns            1
C_subscribe_weak                  14016884263364 ns   174524504557 ns            1
C_subscribe_weak                  14016900192049 ns   174540430838 ns            1
C_subscribe_weak                  14016912397550 ns   174552639095 ns            1
C_subscribe_weak                  14016926433775 ns   174566678451 ns            1
C_subscribe_weak                  14016942121154 ns   174582340540 ns            1
C_subscribe_weak                  14016956236928 ns   174596454622 ns            1
C_subscribe_weak                  14016968093371 ns   174608319495 ns            1
C_subscribe_weak                  14016983735316 ns   174623930145 ns            1
C_subscribe_weak                  14016999471402 ns   174639609495 ns            1
C_subscribe_weak_mean             14016646582844 ns   174288398799 ns           50
C_subscribe_weak_median           14016647481894 ns   174289222111 ns           50
C_subscribe_weak_stddev            209783362 ns    208483718 ns           50
D_unsubscribe_weak                14017059838681 ns   174693024323 ns            1
D_unsubscribe_weak                14017089256713 ns   174722393041 ns            1
D_unsubscribe_weak                14017116747791 ns   174749919643 ns            1
D_unsubscribe_weak                14017137105613 ns   174770321009 ns            1
D_unsubscribe_weak                14017168516953 ns   174801667924 ns            1
D_unsubscribe_weak                14017188542666 ns   174821030445 ns            1
D_unsubscribe_weak                14017221183877 ns   174854018573 ns            1
D_unsubscribe_weak                14017239242889 ns   174872063471 ns            1
D_unsubscribe_weak                14017272643479 ns   174905468362 ns            1
D_unsubscribe_weak                14017289803219 ns   174922605312 ns            1
D_unsubscribe_weak                14017325601435 ns   174958412850 ns            1
D_unsubscribe_weak                14017340520751 ns   174973336450 ns            1
D_unsubscribe_weak                14017377585531 ns   175009435135 ns            1
D_unsubscribe_weak                14017393895868 ns   175026204572 ns            1
D_unsubscribe_weak                14017427517296 ns   175059791507 ns            1
D_unsubscribe_weak                14017443556693 ns   175075847769 ns            1
D_unsubscribe_weak                14017478655050 ns   175110943761 ns            1
D_unsubscribe_weak                14017494506620 ns   175126798017 ns            1
D_unsubscribe_weak                14017529765605 ns   175162049732 ns            1
D_unsubscribe_weak                14017546317711 ns   175178596233 ns            1
D_unsubscribe_weak                14017581018273 ns   175213122174 ns            1
D_unsubscribe_weak                14017597769078 ns   175229953286 ns            1
D_unsubscribe_weak                14017635765492 ns   175267958314 ns            1
D_unsubscribe_weak                14017652157990 ns   175284180222 ns            1
D_unsubscribe_weak                14017684313967 ns   175315578524 ns            1
D_unsubscribe_weak                14017705297649 ns   175336993846 ns            1
D_unsubscribe_weak                14017734018196 ns   175365695164 ns            1
D_unsubscribe_weak                14017756811071 ns   175388509629 ns            1
D_unsubscribe_weak                14017784230174 ns   175415916889 ns            1
D_unsubscribe_weak                14017808336929 ns   175439692485 ns            1
D_unsubscribe_weak                14017834113383 ns   175465623165 ns            1
D_unsubscribe_weak                14017857935951 ns   175489460832 ns            1
D_unsubscribe_weak                14017885454129 ns   175516511184 ns            1
D_unsubscribe_weak                14017915327270 ns   175546629373 ns            1
D_unsubscribe_weak                14017936802781 ns   175568053219 ns            1
D_unsubscribe_weak                14017975072133 ns   175606354541 ns            1
D_unsubscribe_weak                14017989947372 ns   175621223305 ns            1
D_unsubscribe_weak                14018023478850 ns   175654756025 ns            1
D_unsubscribe_weak                14018039814055 ns   175671081428 ns            1
D_unsubscribe_weak                14018069507239 ns   175700759591 ns            1
D_unsubscribe_weak                14018089071717 ns   175720326378 ns            1
D_unsubscribe_weak                14018121489194 ns   175752756118 ns            1
D_unsubscribe_weak                14018139196407 ns   175770443641 ns            1
D_unsubscribe_weak                14018172275573 ns   175803543648 ns            1
D_unsubscribe_weak                14018190819261 ns   175821317742 ns            1
D_unsubscribe_weak                14018224693061 ns   175855556475 ns            1
D_unsubscribe_weak                14018242660769 ns   175873522350 ns            1
D_unsubscribe_weak                14018276092783 ns   175906954273 ns            1
D_unsubscribe_weak                14018292649643 ns   175923506114 ns            1
D_unsubscribe_weak                14018327384993 ns   175958213751 ns            1
D_unsubscribe_weak_mean           14017693686196 ns   175325562436 ns           50
D_unsubscribe_weak_median         14017694805808 ns   175326286185 ns           50
D_unsubscribe_weak_stddev          375480375 ns    374749507 ns           50
E_update_weak                           2.94 ns         2.93 ns    231206579
E_update_weak                           2.97 ns         2.97 ns    231206579
E_update_weak                           2.95 ns         2.94 ns    231206579
E_update_weak                           2.95 ns         2.95 ns    231206579
E_update_weak                           2.97 ns         2.97 ns    231206579
E_update_weak                           2.96 ns         2.96 ns    231206579
E_update_weak                           2.95 ns         2.94 ns    231206579
E_update_weak                           2.95 ns         2.95 ns    231206579
E_update_weak                           3.00 ns         2.99 ns    231206579
E_update_weak                           3.06 ns         3.05 ns    231206579
E_update_weak                           2.97 ns         2.97 ns    231206579
E_update_weak                           2.94 ns         2.93 ns    231206579
E_update_weak                           2.97 ns         2.96 ns    231206579
E_update_weak                           3.01 ns         3.00 ns    231206579
E_update_weak                           2.96 ns         2.96 ns    231206579
E_update_weak                           2.98 ns         2.98 ns    231206579
E_update_weak                           2.98 ns         2.97 ns    231206579
E_update_weak                           2.97 ns         2.97 ns    231206579
E_update_weak                           3.05 ns         3.04 ns    231206579
E_update_weak                           2.98 ns         2.98 ns    231206579
E_update_weak                           2.97 ns         2.97 ns    231206579
E_update_weak                           3.04 ns         3.03 ns    231206579
E_update_weak                           3.03 ns         3.03 ns    231206579
E_update_weak                           3.05 ns         3.05 ns    231206579
E_update_weak                           2.99 ns         2.99 ns    231206579
E_update_weak                           2.99 ns         2.99 ns    231206579
E_update_weak                           2.99 ns         2.98 ns    231206579
E_update_weak                           2.96 ns         2.96 ns    231206579
E_update_weak                           2.96 ns         2.96 ns    231206579
E_update_weak                           2.95 ns         2.95 ns    231206579
E_update_weak                           2.94 ns         2.94 ns    231206579
E_update_weak                           2.94 ns         2.94 ns    231206579
E_update_weak                           2.95 ns         2.94 ns    231206579
E_update_weak                           2.96 ns         2.95 ns    231206579
E_update_weak                           3.05 ns         3.04 ns    231206579
E_update_weak                           2.97 ns         2.97 ns    231206579
E_update_weak                           2.94 ns         2.94 ns    231206579
E_update_weak                           2.99 ns         2.99 ns    231206579
E_update_weak                           2.97 ns         2.97 ns    231206579
E_update_weak                           2.97 ns         2.96 ns    231206579
E_update_weak                           2.94 ns         2.94 ns    231206579
E_update_weak                           2.96 ns         2.96 ns    231206579
E_update_weak                           2.94 ns         2.94 ns    231206579
E_update_weak                           2.93 ns         2.93 ns    231206579
E_update_weak                           2.99 ns         2.99 ns    231206579
E_update_weak                           2.94 ns         2.94 ns    231206579
E_update_weak                           2.94 ns         2.94 ns    231206579
E_update_weak                           2.99 ns         2.99 ns    231206579
E_update_weak                           2.97 ns         2.95 ns    231206579
E_update_weak                           2.96 ns         2.96 ns    231206579
E_update_weak_mean                      2.97 ns         2.97 ns           50
E_update_weak_median                    2.97 ns         2.96 ns           50
E_update_weak_stddev                   0.033 ns        0.033 ns           50
