2020-08-09 20:51:54
Running ../release/bin/pubsub
Run on (2 X 1598.84 MHz CPU s)
CPU Caches:
  L1 Data 32K (x2)
  L1 Instruction 32K (x2)
  L2 Unified 256K (x2)
  L3 Unified 3072K (x2)
Load Average: 1.01, 1.00, 0.76
----------------------------------------------------------------------------
Benchmark                                  Time             CPU   Iterations
D_unsubscribe_subscription_median 14600890268932 ns   127145049138 ns           50
D_unsubscribe_subscription_stddev  402795680 ns    401366101 ns           50
E_update_subscription                   3.19 ns         3.19 ns    213463950
E_update_subscription                   3.19 ns         3.18 ns    213463950
E_update_subscription                   3.19 ns         3.18 ns    213463950
E_update_subscription                   3.18 ns         3.18 ns    213463950
E_update_subscription                   3.24 ns         3.24 ns    213463950
E_update_subscription                   3.24 ns         3.24 ns    213463950
E_update_subscription                   3.27 ns         3.26 ns    213463950
E_update_subscription                   3.20 ns         3.19 ns    213463950
E_update_subscription                   3.16 ns         3.16 ns    213463950
E_update_subscription                   3.15 ns         3.15 ns    213463950
E_update_subscription                   3.19 ns         3.19 ns    213463950
E_update_subscription                   3.17 ns         3.17 ns    213463950
E_update_subscription                   3.15 ns         3.15 ns    213463950
E_update_subscription                   3.20 ns         3.20 ns    213463950
E_update_subscription                   3.23 ns         3.23 ns    213463950
E_update_subscription                   3.26 ns         3.26 ns    213463950
E_update_subscription                   3.16 ns         3.16 ns    213463950
E_update_subscription                   3.15 ns         3.15 ns    213463950
E_update_subscription                   3.23 ns         3.23 ns    213463950
E_update_subscription                   3.24 ns         3.24 ns    213463950
E_update_subscription                   3.17 ns         3.17 ns    213463950
E_update_subscription                   3.15 ns         3.14 ns    213463950
E_update_subscription                   3.12 ns         3.11 ns    213463950
E_update_subscription                   3.15 ns         3.15 ns    213463950
E_update_subscription                   3.18 ns         3.18 ns    213463950
E_update_subscription                   3.18 ns         3.17 ns    213463950
E_update_subscription                   3.12 ns         3.12 ns    213463950
E_update_subscription                   3.16 ns         3.15 ns    213463950
E_update_subscription                   3.15 ns         3.15 ns    213463950
E_update_subscription                   3.17 ns         3.17 ns    213463950
E_update_subscription                   3.17 ns         3.16 ns    213463950
E_update_subscription                   3.16 ns         3.16 ns    213463950
E_update_subscription                   3.13 ns         3.12 ns    213463950
E_update_subscription                   3.18 ns         3.18 ns    213463950
E_update_subscription                   3.10 ns         3.10 ns    213463950
E_update_subscription                   3.76 ns         3.75 ns    213463950
E_update_subscription                   3.62 ns         3.60 ns    213463950
E_update_subscription                   3.27 ns         3.27 ns    213463950
E_update_subscription                   3.13 ns         3.13 ns    213463950
E_update_subscription                   3.14 ns         3.12 ns    213463950
E_update_subscription                   3.11 ns         3.11 ns    213463950
E_update_subscription                   3.12 ns         3.11 ns    213463950
E_update_subscription                   3.11 ns         3.11 ns    213463950
E_update_subscription                   3.12 ns         3.12 ns    213463950
E_update_subscription                   3.14 ns         3.14 ns    213463950
E_update_subscription                   3.12 ns         3.12 ns    213463950
E_update_subscription                   3.10 ns         3.10 ns    213463950
E_update_subscription                   3.11 ns         3.11 ns    213463950
E_update_subscription                   3.90 ns         3.90 ns    213463950
E_update_subscription                   3.67 ns         3.67 ns    213463950
E_update_subscription_mean              3.21 ns         3.21 ns           50
E_update_subscription_median            3.17 ns         3.17 ns           50
E_update_subscription_stddev           0.165 ns        0.164 ns           50
A_create_weak                         728178 ns       728025 ns          853
A_create_weak                         717253 ns       717032 ns          853
A_create_weak                         731625 ns       731458 ns          853
A_create_weak                         716153 ns       715752 ns          853
A_create_weak                         715967 ns       715755 ns          853
A_create_weak                         714883 ns       714622 ns          853
A_create_weak                         716352 ns       715887 ns          853
A_create_weak                         720681 ns       720321 ns          853
A_create_weak                         706806 ns       706087 ns          853
A_create_weak                         712992 ns       713200 ns          853
A_create_weak                         716361 ns       716151 ns          853
A_create_weak                         710450 ns       710287 ns          853
A_create_weak                         730034 ns       729772 ns          853
A_create_weak                         752218 ns       751810 ns          853
A_create_weak                         720734 ns       720478 ns          853
A_create_weak                         713223 ns       713089 ns          853
A_create_weak                         718212 ns       717706 ns          853
A_create_weak                         720357 ns       720179 ns          853
A_create_weak                         722572 ns       722334 ns          853
A_create_weak                         715858 ns       715402 ns          853
A_create_weak                         727247 ns       727076 ns          853
A_create_weak                         744371 ns       744143 ns          853
A_create_weak                         749156 ns       748824 ns          853
A_create_weak                         738885 ns       738529 ns          853
A_create_weak                         772949 ns       772606 ns          853
A_create_weak                         734064 ns       733329 ns          853
A_create_weak                         762270 ns       762087 ns          853
A_create_weak                         728885 ns       728414 ns          853
A_create_weak                         736966 ns       735583 ns          853
A_create_weak                         756502 ns       756305 ns          853
A_create_weak                         724338 ns       724106 ns          853
A_create_weak                         728713 ns       728349 ns          853
A_create_weak                         724170 ns       720858 ns          853
A_create_weak                         738199 ns       736779 ns          853
A_create_weak                         716484 ns       715688 ns          853
A_create_weak                         715643 ns       714797 ns          853
A_create_weak                         768299 ns       767663 ns          853
A_create_weak                         721813 ns       720559 ns          853
A_create_weak                         723490 ns       722804 ns          853
A_create_weak                         725615 ns       725153 ns          853
A_create_weak                         755450 ns       754295 ns          853
A_create_weak                         750031 ns       748851 ns          853
A_create_weak                         726558 ns       725127 ns          853
A_create_weak                         732291 ns       726822 ns          853
A_create_weak                         721425 ns       717367 ns          853
A_create_weak                         727532 ns       724514 ns          853
A_create_weak                         735776 ns       735018 ns          853
A_create_weak                         724076 ns       723192 ns          853
A_create_weak                         747230 ns       746411 ns          853
A_create_weak                         713685 ns       712452 ns          853
A_create_weak_mean                    729460 ns       728661 ns           50
A_create_weak_median                  724977 ns       724310 ns           50
A_create_weak_stddev                   15648 ns        15680 ns           50
B_destruct_weak                   14667902373782 ns   194086143329 ns            1
B_destruct_weak                   14667903295482 ns   194087062365 ns            1
B_destruct_weak                   14667904407582 ns   194088027420 ns            1
B_destruct_weak                   14667905326182 ns   194088948511 ns            1
B_destruct_weak                   14667906261082 ns   194089882755 ns            1
B_destruct_weak                   14667907230782 ns   194090885734 ns            1
B_destruct_weak                   14667908125882 ns   194091748205 ns            1
B_destruct_weak                   14667909227282 ns   194092858328 ns            1
B_destruct_weak                   14667910150682 ns   194093773527 ns            1
B_destruct_weak                   14667910970782 ns   194094591787 ns            1
B_destruct_weak                   14667911714982 ns   194095275155 ns            1
B_destruct_weak                   14667912684782 ns   194096206614 ns            1
B_destruct_weak                   14667913798282 ns   194097406394 ns            1
B_destruct_weak                   14667914927882 ns   194098534256 ns            1
B_destruct_weak                   14667915702782 ns   194099309574 ns            1
B_destruct_weak                   14667916442382 ns   194100041412 ns            1
B_destruct_weak                   14667917414382 ns   194101020367 ns            1
B_destruct_weak                   14667918357082 ns   194101992183 ns            1
B_destruct_weak                   14667919247082 ns   194102851424 ns            1
B_destruct_weak                   14667920266882 ns   194103921112 ns            1
B_destruct_weak                   14667921144982 ns   194104718176 ns            1
B_destruct_weak                   14667922108182 ns   194105705528 ns            1
B_destruct_weak                   14667922941282 ns   194106547968 ns            1
B_destruct_weak                   14667923693982 ns   194107299500 ns            1
B_destruct_weak                   14667924582382 ns   194108161497 ns            1
B_destruct_weak                   14667925571182 ns   194109179705 ns            1
B_destruct_weak                   14667926360482 ns   194109964420 ns            1
B_destruct_weak                   14667927286682 ns   194110932413 ns            1
B_destruct_weak                   14667928192482 ns   194111798877 ns            1
B_destruct_weak                   14667929085182 ns   194112693836 ns            1
B_destruct_weak                   14667930145582 ns   194113752429 ns            1
B_destruct_weak                   14667931118482 ns   194114743984 ns            1
B_destruct_weak                   14667931984682 ns   194115591931 ns            1
B_destruct_weak                   14667932746182 ns   194116353208 ns            1
B_destruct_weak                   14667933615482 ns   194117210946 ns            1
B_destruct_weak                   14667934520482 ns   194118128129 ns            1
B_destruct_weak                   14667935389082 ns   194118997555 ns            1
B_destruct_weak                   14667936350482 ns   194119955110 ns            1
B_destruct_weak                   14667937498682 ns   194121304327 ns            1
B_destruct_weak                   14667938201182 ns   194121805648 ns            1
B_destruct_weak                   14667939083682 ns   194122690997 ns            1
B_destruct_weak                   14667939699582 ns   194123306808 ns            1
B_destruct_weak                   14667940311182 ns   194123918316 ns            1
B_destruct_weak                   14667941130982 ns   194124738682 ns            1
B_destruct_weak                   14667941736382 ns   194125343487 ns            1
B_destruct_weak                   14667942360882 ns   194125967869 ns            1
B_destruct_weak                   14667943177682 ns   194126784723 ns            1
B_destruct_weak                   14667943796782 ns   194127403829 ns            1
B_destruct_weak                   14667944410482 ns   194128017166 ns            1
B_destruct_weak                   14667945223382 ns   194128830644 ns            1
B_destruct_weak_mean              14667924827884 ns   194108446563 ns           50
B_destruct_weak_median            14667925076782 ns   194108670601 ns           50
B_destruct_weak_stddev              12946925 ns     12935873 ns           50
C_subscribe_weak                  14667966391882 ns   194149741244 ns            1
C_subscribe_weak                  14667985617682 ns   194168830099 ns            1
C_subscribe_weak                  14667999060882 ns   194182263986 ns            1
C_subscribe_weak                  14668016435382 ns   194199643048 ns            1
C_subscribe_weak                  14668034631882 ns   194217838386 ns            1
C_subscribe_weak                  14668047333082 ns   194230526954 ns            1
C_subscribe_weak                  14668062538582 ns   194245743989 ns            1
C_subscribe_weak                  14668080457782 ns   194263637495 ns            1
C_subscribe_weak                  14668094460582 ns   194277636876 ns            1
C_subscribe_weak                  14668107757782 ns   194290939508 ns            1
C_subscribe_weak                  14668123286682 ns   194306381544 ns            1
C_subscribe_weak                  14668140284682 ns   194323405412 ns            1
C_subscribe_weak                  14668152611982 ns   194335628937 ns            1
C_subscribe_weak                  14668169496282 ns   194352510604 ns            1
C_subscribe_weak                  14668186458582 ns   194369471527 ns            1
C_subscribe_weak                  14668199016682 ns   194381998563 ns            1
C_subscribe_weak                  14668214167082 ns   194397172463 ns            1
C_subscribe_weak                  14668231172382 ns   194414141526 ns            1
C_subscribe_weak                  14668244845382 ns   194427845532 ns            1
C_subscribe_weak                  14668258718982 ns   194441727209 ns            1
C_subscribe_weak                  14668275897282 ns   194458900472 ns            1
C_subscribe_weak                  14668291357582 ns   194474359545 ns            1
C_subscribe_weak                  14668303597882 ns   194486589540 ns            1
C_subscribe_weak                  14668318808582 ns   194498858785 ns            1
C_subscribe_weak                  14668335022782 ns   194518118285 ns            1
C_subscribe_weak                  14668347781182 ns   194530773503 ns            1
C_subscribe_weak                  14668363511482 ns   194546286296 ns            1
C_subscribe_weak                  14668381251382 ns   194564021002 ns            1
C_subscribe_weak                  14668395414382 ns   194578187855 ns            1
C_subscribe_weak                  14668409395082 ns   194592168843 ns            1
C_subscribe_weak                  14668426938482 ns   194609693443 ns            1
C_subscribe_weak                  14668444372382 ns   194627130432 ns            1
C_subscribe_weak                  14668458469282 ns   194641229615 ns            1
C_subscribe_weak                  14668475666482 ns   194658427415 ns            1
C_subscribe_weak                  14668491686382 ns   194674445490 ns            1
C_subscribe_weak                  14668504396982 ns   194687155070 ns            1
C_subscribe_weak                  14668523351382 ns   194706127710 ns            1
C_subscribe_weak                  14668539424882 ns   194722179834 ns            1
C_subscribe_weak                  14668551659382 ns   194734416951 ns            1
C_subscribe_weak                  14668568484782 ns   194751216333 ns            1
C_subscribe_weak                  14668585469082 ns   194768221789 ns            1
C_subscribe_weak                  14668598422382 ns   194781188248 ns            1
C_subscribe_weak                  14668613187282 ns   194795932030 ns            1
C_subscribe_weak                  14668631479482 ns   194814125790 ns            1
C_subscribe_weak                  14668645302682 ns   194827950984 ns            1
C_subscribe_weak                  14668659592382 ns   194842243180 ns            1
C_subscribe_weak                  14668676926882 ns   194859576565 ns            1
C_subscribe_weak                  14668692181182 ns   194874816746 ns            1
C_subscribe_weak                  14668704593982 ns   194887231471 ns            1
C_subscribe_weak                  14668721843282 ns   194904475979 ns            1
C_subscribe_weak_mean             14668345004618 ns   194527862682 ns           50
C_subscribe_weak_median           14668341401982 ns   194524445894 ns           50
C_subscribe_weak_stddev            223525239 ns    223337275 ns           50
D_unsubscribe_weak                14668774894082 ns   194956879572 ns            1
D_unsubscribe_weak                14668813097982 ns   194994620124 ns            1
D_unsubscribe_weak                14668828515582 ns   195010303440 ns            1
D_unsubscribe_weak                14668867684782 ns   195049443634 ns            1
D_unsubscribe_weak                14668887247782 ns   195068125475 ns            1
D_unsubscribe_weak                14668921428682 ns   195102749444 ns            1
D_unsubscribe_weak                14668944745282 ns   195126069172 ns            1
D_unsubscribe_weak                14668972975882 ns   195154246733 ns            1
D_unsubscribe_weak                14669003311682 ns   195184615550 ns            1
D_unsubscribe_weak                14669025763882 ns   195207055164 ns            1
D_unsubscribe_weak                14669061991182 ns   195243294145 ns            1
D_unsubscribe_weak                14669079722482 ns   195261021117 ns            1
D_unsubscribe_weak                14669129039982 ns   195310268781 ns            1
D_unsubscribe_weak                14669147028282 ns   195328138243 ns            1
D_unsubscribe_weak                14669175439782 ns   195356619879 ns            1
D_unsubscribe_weak                14669205524682 ns   195386718480 ns            1
D_unsubscribe_weak                14669226384882 ns   195407541687 ns            1
D_unsubscribe_weak                14669262672482 ns   195443852666 ns            1
D_unsubscribe_weak                14669280033582 ns   195461230783 ns            1
D_unsubscribe_weak                14669319529782 ns   195500643175 ns            1
D_unsubscribe_weak                14669337286982 ns   195518464671 ns            1
D_unsubscribe_weak                14669377447682 ns   195558587438 ns            1
D_unsubscribe_weak                14669402532182 ns   195583016412 ns            1
D_unsubscribe_weak                14669424936482 ns   195605750222 ns            1
D_unsubscribe_weak                14669459585182 ns   195640406780 ns            1
D_unsubscribe_weak                14669478462982 ns   195659247076 ns            1
D_unsubscribe_weak                14669516231782 ns   195697036775 ns            1
D_unsubscribe_weak                14669533155982 ns   195713954200 ns            1
D_unsubscribe_weak                14669569169382 ns   195749972672 ns            1
D_unsubscribe_weak                14669589070782 ns   195769873260 ns            1
D_unsubscribe_weak                14669621736382 ns   195802514101 ns            1
D_unsubscribe_weak                14669646232082 ns   195827028632 ns            1
D_unsubscribe_weak                14669674048682 ns   195854842924 ns            1
D_unsubscribe_weak                14669710022982 ns   195890720692 ns            1
D_unsubscribe_weak                14669729772882 ns   195910436595 ns            1
D_unsubscribe_weak                14669766752682 ns   195947391508 ns            1
D_unsubscribe_weak                14669784935782 ns   195965591722 ns            1
D_unsubscribe_weak                14669820669882 ns   196001329133 ns            1
D_unsubscribe_weak                14669842110882 ns   196022775601 ns            1
D_unsubscribe_weak                14669873591782 ns   196053945114 ns            1
D_unsubscribe_weak                14669902244582 ns   196081851309 ns            1
D_unsubscribe_weak                14669925976882 ns   196106027669 ns            1
D_unsubscribe_weak                14669958592882 ns   196138652117 ns            1
D_unsubscribe_weak                14669982553682 ns   196162613247 ns            1
D_unsubscribe_weak                14670018654382 ns   196198684037 ns            1
D_unsubscribe_weak                14670036320482 ns   196216363809 ns            1
D_unsubscribe_weak                14670071254182 ns   196251294116 ns            1
D_unsubscribe_weak                14670093447882 ns   196273484807 ns            1
D_unsubscribe_weak                14670122877882 ns   196302882074 ns            1
D_unsubscribe_weak                14670155238082 ns   196335135452 ns            1
D_unsubscribe_weak_mean           14669467038942 ns   195647866229 ns           50
D_unsubscribe_weak_median         14669469024082 ns   195649826928 ns           50
D_unsubscribe_weak_stddev          408672470 ns    408174656 ns           50
E_update_weak                           3.23 ns         3.22 ns    219056459
E_update_weak                           3.24 ns         3.23 ns    219056459
E_update_weak                           3.17 ns         3.17 ns    219056459
E_update_weak                           3.16 ns         3.16 ns    219056459
E_update_weak                           3.15 ns         3.15 ns    219056459
E_update_weak                           3.13 ns         3.13 ns    219056459
E_update_weak                           3.21 ns         3.20 ns    219056459
E_update_weak                           3.16 ns         3.16 ns    219056459
E_update_weak                           3.15 ns         3.14 ns    219056459
E_update_weak                           3.15 ns         3.15 ns    219056459
E_update_weak                           3.21 ns         3.21 ns    219056459
E_update_weak                           3.16 ns         3.16 ns    219056459
E_update_weak                           3.14 ns         3.14 ns    219056459
E_update_weak                           3.14 ns         3.14 ns    219056459
E_update_weak                           3.13 ns         3.13 ns    219056459
E_update_weak                           3.12 ns         3.12 ns    219056459
E_update_weak                           3.20 ns         3.20 ns    219056459
E_update_weak                           3.17 ns         3.17 ns    219056459
E_update_weak                           3.16 ns         3.15 ns    219056459
E_update_weak                           3.17 ns         3.17 ns    219056459
E_update_weak                           3.13 ns         3.13 ns    219056459
E_update_weak                           3.14 ns         3.14 ns    219056459
E_update_weak                           3.11 ns         3.11 ns    219056459
E_update_weak                           3.18 ns         3.16 ns    219056459
E_update_weak                           3.13 ns         3.13 ns    219056459
E_update_weak                           3.15 ns         3.15 ns    219056459
E_update_weak                           3.19 ns         3.19 ns    219056459
E_update_weak                           3.17 ns         3.17 ns    219056459
E_update_weak                           3.18 ns         3.18 ns    219056459
E_update_weak                           3.14 ns         3.13 ns    219056459
E_update_weak                           3.19 ns         3.19 ns    219056459
E_update_weak                           3.15 ns         3.15 ns    219056459
E_update_weak                           3.15 ns         3.15 ns    219056459
E_update_weak                           3.19 ns         3.15 ns    219056459
E_update_weak                           3.18 ns         3.15 ns    219056459
E_update_weak                           3.15 ns         3.13 ns    219056459
E_update_weak                           3.12 ns         3.10 ns    219056459
E_update_weak                           3.18 ns         3.16 ns    219056459
E_update_weak                           3.13 ns         3.10 ns    219056459
E_update_weak                           3.16 ns         3.15 ns    219056459
E_update_weak                           3.25 ns         3.21 ns    219056459
E_update_weak                           3.16 ns         3.14 ns    219056459
E_update_weak                           3.24 ns         3.23 ns    219056459
E_update_weak                           3.17 ns         3.16 ns    219056459
E_update_weak                           3.18 ns         3.17 ns    219056459
E_update_weak                           3.21 ns         3.19 ns    219056459
E_update_weak                           3.22 ns         3.21 ns    219056459
E_update_weak                           3.17 ns         3.15 ns    219056459
E_update_weak                           3.20 ns         3.17 ns    219056459
E_update_weak                           3.23 ns         3.22 ns    219056459
E_update_weak_mean                      3.17 ns         3.16 ns           50
E_update_weak_median                    3.16 ns         3.15 ns           50
E_update_weak_stddev                   0.033 ns        0.032 ns           50
